Date,Time,PM1,PM2.5,RESP,PM10,TOTAL
1/3/2020,11:08:45,0.009,0.011,0.014,0.023,0.026
1/3/2020,11:10:45,0.009,0.011,0.013,0.019,0.026
1/3/2020,11:12:45,0.01,0.012,0.014,0.021,0.026
1/3/2020,11:14:45,0.011,0.013,0.016,0.022,0.034
1/3/2020,11:16:45,0.011,0.013,0.016,0.023,0.029
1/3/2020,11:18:45,0.012,0.015,0.018,0.026,0.034
1/3/2020,11:20:45,0.014,0.017,0.021,0.031,0.04
1/3/2020,11:22:45,0.015,0.019,0.023,0.03,0.036
1/3/2020,11:24:45,0.017,0.02,0.025,0.034,0.039
1/3/2020,11:26:45,0.016,0.02,0.024,0.032,0.036
1/3/2020,11:28:45,0.017,0.021,0.026,0.035,0.039
1/3/2020,11:30:45,0.017,0.021,0.026,0.035,0.044
1/3/2020,11:32:45,0.017,0.021,0.025,0.035,0.042
1/3/2020,11:34:45,0.018,0.021,0.026,0.036,0.043
1/3/2020,11:36:45,0.02,0.023,0.027,0.036,0.042
1/3/2020,11:38:45,0.021,0.024,0.028,0.037,0.046
1/3/2020,11:40:45,0.021,0.025,0.029,0.039,0.05
1/3/2020,11:42:45,0.021,0.025,0.029,0.039,0.045
1/3/2020,11:44:45,0.022,0.026,0.03,0.04,0.052
1/3/2020,11:46:45,0.023,0.027,0.032,0.044,0.053
1/3/2020,11:48:45,0.025,0.028,0.033,0.047,0.062
1/3/2020,11:50:45,0.024,0.028,0.032,0.047,0.058
1/3/2020,11:52:45,0.024,0.028,0.032,0.046,0.054
1/3/2020,11:54:45,0.023,0.027,0.031,0.045,0.05
1/3/2020,11:56:45,0.021,0.024,0.028,0.037,0.043
1/3/2020,11:58:45,0.023,0.027,0.031,0.041,0.048
1/3/2020,12:00:45,0.02,0.024,0.03,0.039,0.042
1/3/2020,12:02:45,0.018,0.022,0.027,0.036,0.04
1/3/2020,12:04:45,0.018,0.022,0.027,0.035,0.042
1/3/2020,12:06:45,0.019,0.023,0.028,0.036,0.04
1/3/2020,12:08:45,0.02,0.023,0.028,0.037,0.044
1/3/2020,12:10:45,0.021,0.024,0.028,0.038,0.046
1/3/2020,12:12:45,0.021,0.024,0.028,0.036,0.046
1/3/2020,12:14:45,0.023,0.026,0.029,0.037,0.041
1/3/2020,12:16:45,0.026,0.029,0.032,0.039,0.042
1/3/2020,12:18:45,0.022,0.026,0.029,0.037,0.04
1/3/2020,12:20:45,0.02,0.024,0.027,0.034,0.04
1/3/2020,12:22:45,0.02,0.023,0.027,0.033,0.042
1/3/2020,12:24:45,0.018,0.022,0.026,0.032,0.037
1/3/2020,12:26:45,0.017,0.02,0.024,0.032,0.044
1/3/2020,12:28:45,0.02,0.024,0.028,0.035,0.043
1/3/2020,12:30:45,0.02,0.024,0.029,0.039,0.045
1/3/2020,12:32:45,0.018,0.022,0.027,0.036,0.043
1/3/2020,12:34:45,0.02,0.024,0.029,0.04,0.049
1/3/2020,12:36:45,0.02,0.024,0.029,0.042,0.051
1/3/2020,12:38:45,0.03,0.034,0.039,0.049,0.058
1/3/2020,12:40:45,0.02,0.023,0.027,0.036,0.043
1/3/2020,12:42:45,0.025,0.029,0.033,0.045,0.051
1/3/2020,12:44:45,0.026,0.029,0.034,0.044,0.052
1/3/2020,12:46:45,0.021,0.024,0.028,0.038,0.049
1/3/2020,12:48:45,0.02,0.024,0.028,0.04,0.05
1/3/2020,12:50:45,0.02,0.024,0.028,0.04,0.054
1/3/2020,12:52:45,0.019,0.023,0.027,0.038,0.05
1/3/2020,12:54:45,0.018,0.021,0.025,0.034,0.04
1/3/2020,12:56:45,0.017,0.02,0.023,0.031,0.037
1/3/2020,12:58:45,0.014,0.017,0.02,0.027,0.033
1/3/2020,13:00:45,0.014,0.016,0.019,0.026,0.034
1/3/2020,13:02:45,0.015,0.017,0.019,0.028,0.036
1/3/2020,13:04:45,0.017,0.019,0.022,0.031,0.038
1/3/2020,13:06:45,0.017,0.02,0.023,0.032,0.04
1/3/2020,13:08:45,0.017,0.019,0.021,0.031,0.044
1/3/2020,13:10:45,0.017,0.019,0.022,0.033,0.047
1/3/2020,13:12:45,0.018,0.02,0.024,0.036,0.055
1/3/2020,13:14:45,0.019,0.021,0.024,0.036,0.05
1/3/2020,13:16:45,0.021,0.023,0.027,0.041,0.064
1/3/2020,13:18:45,0.022,0.025,0.028,0.043,0.062
1/3/2020,13:20:45,0.025,0.028,0.032,0.05,0.066
1/3/2020,13:22:45,0.026,0.029,0.033,0.051,0.069
1/3/2020,13:24:45,0.023,0.026,0.029,0.043,0.061
1/3/2020,13:26:45,0.019,0.022,0.025,0.037,0.045
1/3/2020,13:28:45,0.018,0.021,0.025,0.039,0.055
1/3/2020,13:30:45,0.021,0.024,0.029,0.045,0.064
1/3/2020,13:32:45,0.026,0.029,0.033,0.048,0.062
1/3/2020,13:34:45,0.036,0.039,0.043,0.055,0.072
1/3/2020,13:36:45,0.029,0.031,0.035,0.047,0.058
1/3/2020,13:38:45,0.024,0.027,0.031,0.044,0.055
1/3/2020,13:40:45,0.022,0.025,0.028,0.038,0.049
1/3/2020,13:42:45,0.023,0.025,0.029,0.039,0.053
1/3/2020,13:44:45,0.023,0.025,0.028,0.038,0.052
1/3/2020,13:46:45,0.022,0.024,0.027,0.035,0.044
1/3/2020,13:48:45,0.024,0.026,0.029,0.037,0.044
1/3/2020,13:50:45,0.021,0.024,0.026,0.034,0.041
1/3/2020,13:52:45,0.019,0.022,0.024,0.029,0.036
1/3/2020,13:54:45,0.022,0.024,0.026,0.033,0.038
1/3/2020,13:56:45,0.023,0.025,0.028,0.036,0.042
1/3/2020,13:58:45,0.022,0.025,0.027,0.033,0.039
1/3/2020,14:00:45,0.023,0.025,0.027,0.032,0.035
1/3/2020,14:02:45,0.024,0.026,0.027,0.032,0.035
1/3/2020,14:04:45,0.025,0.027,0.029,0.035,0.042
1/3/2020,14:06:45,0.026,0.028,0.03,0.035,0.045
1/3/2020,14:08:45,0.027,0.029,0.03,0.034,0.039
1/3/2020,14:10:45,0.027,0.029,0.031,0.035,0.04
1/3/2020,14:12:45,0.028,0.03,0.032,0.036,0.042
1/3/2020,14:14:45,0.03,0.031,0.033,0.037,0.047
1/3/2020,14:16:45,0.031,0.032,0.034,0.037,0.043
1/3/2020,14:18:45,0.032,0.034,0.035,0.039,0.049
1/3/2020,14:20:45,0.03,0.032,0.033,0.035,0.038
1/3/2020,14:22:45,0.03,0.031,0.032,0.034,0.037
1/3/2020,14:24:45,0.032,0.033,0.034,0.038,0.046
1/3/2020,14:26:45,0.033,0.035,0.036,0.041,0.049
1/3/2020,14:28:45,0.036,0.037,0.039,0.047,0.061
1/3/2020,14:30:45,0.037,0.039,0.041,0.048,0.06
1/3/2020,14:32:45,0.036,0.038,0.04,0.047,0.06
1/3/2020,14:34:45,0.033,0.034,0.036,0.04,0.049
1/3/2020,14:36:45,0.031,0.032,0.033,0.038,0.047
1/3/2020,14:38:45,0.029,0.03,0.031,0.033,0.04
1/3/2020,14:40:45,0.027,0.028,0.029,0.031,0.037
1/3/2020,14:42:45,0.025,0.026,0.027,0.03,0.037
1/3/2020,14:44:45,0.025,0.026,0.026,0.03,0.04
1/3/2020,14:46:45,0.022,0.023,0.024,0.027,0.038
1/3/2020,14:48:45,0.019,0.02,0.021,0.025,0.031
1/3/2020,14:50:45,0.015,0.016,0.017,0.021,0.024
1/3/2020,14:52:45,0.015,0.016,0.018,0.022,0.033
1/3/2020,14:54:45,0.012,0.014,0.015,0.022,0.032
1/3/2020,14:56:45,0.011,0.013,0.014,0.022,0.028
1/3/2020,14:58:45,0.009,0.011,0.012,0.018,0.026
1/3/2020,15:00:45,0.01,0.011,0.013,0.022,0.032
1/3/2020,15:02:45,0.01,0.011,0.013,0.02,0.032
1/3/2020,15:04:45,0.01,0.011,0.013,0.021,0.037
1/3/2020,15:06:45,0.009,0.01,0.012,0.019,0.028
1/3/2020,15:08:45,0.009,0.01,0.011,0.019,0.027
1/3/2020,15:10:45,0.009,0.01,0.011,0.017,0.026
1/3/2020,15:12:45,0.009,0.011,0.012,0.02,0.029
1/3/2020,15:14:45,0.009,0.01,0.012,0.019,0.03
1/3/2020,15:16:45,0.01,0.011,0.013,0.022,0.036
1/3/2020,15:18:45,0.009,0.01,0.011,0.018,0.026
1/3/2020,15:20:45,0.008,0.009,0.01,0.015,0.019
1/3/2020,15:22:45,0.009,0.01,0.011,0.016,0.025
1/3/2020,15:24:45,0.009,0.01,0.011,0.016,0.023
1/3/2020,15:26:45,0.006,0.007,0.008,0.013,0.016
1/3/2020,15:28:45,0.007,0.007,0.008,0.012,0.018
1/3/2020,15:30:45,0.007,0.007,0.008,0.011,0.014
1/3/2020,15:32:45,0.007,0.007,0.008,0.012,0.02
1/3/2020,15:34:45,0.008,0.008,0.009,0.013,0.022
1/3/2020,15:36:45,0.01,0.011,0.012,0.015,0.025
1/3/2020,15:38:45,0.013,0.014,0.015,0.019,0.025
1/3/2020,15:40:45,0.022,0.023,0.024,0.028,0.029
1/3/2020,15:42:45,0.026,0.027,0.028,0.032,0.036
1/3/2020,15:44:45,0.023,0.024,0.025,0.029,0.033
1/3/2020,15:46:45,0.021,0.022,0.023,0.028,0.034
1/3/2020,15:48:45,0.02,0.021,0.022,0.025,0.03
1/3/2020,15:50:45,0.019,0.02,0.021,0.025,0.028
1/3/2020,15:52:45,0.021,0.022,0.023,0.027,0.032
1/3/2020,15:54:45,0.024,0.026,0.027,0.031,0.037
1/3/2020,15:56:45,0.025,0.026,0.027,0.031,0.035
1/3/2020,15:58:45,0.024,0.025,0.026,0.029,0.033
1/3/2020,16:00:45,0.024,0.025,0.026,0.029,0.032
1/3/2020,16:02:45,0.024,0.025,0.026,0.03,0.031
1/3/2020,16:04:45,0.026,0.028,0.029,0.032,0.034
1/3/2020,16:06:45,0.028,0.029,0.03,0.034,0.036
1/3/2020,16:08:45,0.026,0.027,0.028,0.03,0.031
1/3/2020,16:10:45,0.022,0.023,0.024,0.026,0.028
1/3/2020,16:12:45,0.019,0.02,0.02,0.022,0.024
1/3/2020,16:14:45,0.019,0.02,0.021,0.024,0.03
1/3/2020,16:16:45,0.021,0.022,0.023,0.026,0.028
1/3/2020,16:18:45,0.023,0.025,0.026,0.029,0.032
1/3/2020,16:20:45,0.027,0.028,0.029,0.031,0.036
1/3/2020,16:22:45,0.025,0.027,0.028,0.03,0.032
1/3/2020,16:24:45,0.025,0.026,0.027,0.03,0.035
1/3/2020,16:26:45,0.023,0.025,0.026,0.029,0.034
1/3/2020,16:28:45,0.023,0.024,0.025,0.028,0.036
1/3/2020,16:30:45,0.025,0.027,0.028,0.031,0.042
1/3/2020,16:32:45,0.02,0.022,0.023,0.024,0.027
1/3/2020,16:34:45,0.015,0.016,0.017,0.018,0.022
1/3/2020,16:36:45,0.017,0.019,0.02,0.023,0.028
1/3/2020,16:38:45,0.019,0.02,0.021,0.023,0.026
1/3/2020,16:40:45,0.02,0.021,0.022,0.024,0.031
1/3/2020,16:42:45,0.022,0.023,0.024,0.028,0.032
1/3/2020,16:44:45,0.023,0.024,0.025,0.028,0.037
1/3/2020,16:46:45,0.023,0.024,0.025,0.027,0.03
1/3/2020,16:48:45,0.026,0.027,0.029,0.032,0.046
1/3/2020,16:50:45,0.026,0.028,0.029,0.034,0.051
1/3/2020,16:52:45,0.025,0.027,0.028,0.032,0.044
1/3/2020,16:54:45,0.025,0.027,0.028,0.032,0.038
1/3/2020,16:56:45,0.026,0.027,0.028,0.031,0.034
1/3/2020,16:58:45,0.028,0.03,0.031,0.034,0.039
1/3/2020,17:00:45,0.027,0.029,0.03,0.032,0.038
1/3/2020,17:02:45,0.028,0.029,0.03,0.033,0.037
1/3/2020,17:04:45,0.028,0.029,0.03,0.033,0.038
1/3/2020,17:06:45,0.027,0.029,0.029,0.032,0.035
1/3/2020,17:08:45,0.027,0.028,0.029,0.032,0.038
1/3/2020,17:10:45,0.028,0.029,0.03,0.032,0.035
1/3/2020,17:12:45,0.03,0.031,0.032,0.035,0.038
1/3/2020,17:14:45,0.032,0.033,0.034,0.037,0.042
1/3/2020,17:16:45,0.033,0.034,0.035,0.038,0.04
1/3/2020,17:18:45,0.034,0.035,0.035,0.037,0.04
1/3/2020,17:20:45,0.041,0.042,0.043,0.047,0.051
1/3/2020,17:22:45,0.037,0.039,0.04,0.042,0.043
1/3/2020,17:24:45,0.035,0.036,0.037,0.041,0.043
1/3/2020,17:26:45,0.033,0.035,0.036,0.039,0.04
1/3/2020,17:28:45,0.032,0.033,0.034,0.037,0.039
1/3/2020,17:30:45,0.031,0.033,0.034,0.037,0.042
1/3/2020,17:32:45,0.032,0.033,0.034,0.037,0.038
1/3/2020,17:34:45,0.03,0.031,0.032,0.033,0.035
1/3/2020,17:36:45,0.029,0.03,0.031,0.033,0.036
1/3/2020,17:38:45,0.03,0.031,0.032,0.035,0.036
1/3/2020,17:40:45,0.03,0.031,0.032,0.034,0.036
1/3/2020,17:42:45,0.028,0.029,0.03,0.033,0.037
1/3/2020,17:44:45,0.028,0.029,0.03,0.033,0.036
1/3/2020,17:46:45,0.028,0.029,0.03,0.033,0.035
1/3/2020,17:48:45,0.026,0.028,0.029,0.031,0.034
1/3/2020,17:50:45,0.029,0.03,0.031,0.034,0.035
1/3/2020,17:52:45,0.032,0.033,0.035,0.038,0.04
1/3/2020,17:54:45,0.034,0.035,0.036,0.04,0.044
1/3/2020,17:56:45,0.035,0.036,0.038,0.041,0.045
1/3/2020,17:58:45,0.035,0.037,0.038,0.041,0.044
1/3/2020,18:00:45,0.038,0.039,0.041,0.045,0.048
1/3/2020,18:02:45,0.039,0.04,0.042,0.045,0.047
1/3/2020,18:04:45,0.038,0.04,0.041,0.045,0.048
1/3/2020,18:06:45,0.04,0.041,0.042,0.046,0.047
1/3/2020,18:08:45,0.042,0.044,0.045,0.05,0.054
1/3/2020,18:10:45,0.04,0.041,0.043,0.046,0.048
1/3/2020,18:12:45,0.038,0.04,0.041,0.046,0.05
1/3/2020,18:14:45,0.039,0.04,0.042,0.047,0.052
1/3/2020,18:16:45,0.038,0.039,0.041,0.046,0.049
1/3/2020,18:18:45,0.037,0.039,0.041,0.046,0.049
1/3/2020,18:20:45,0.036,0.038,0.039,0.043,0.047
1/3/2020,18:22:45,0.037,0.039,0.041,0.046,0.051
1/3/2020,18:24:45,0.037,0.039,0.04,0.046,0.047
1/3/2020,18:26:45,0.036,0.038,0.04,0.045,0.048
1/3/2020,18:28:45,0.037,0.039,0.041,0.047,0.05
1/3/2020,18:30:45,0.037,0.039,0.041,0.047,0.052
1/3/2020,18:32:45,0.036,0.038,0.04,0.045,0.05
1/3/2020,18:34:45,0.035,0.037,0.038,0.043,0.049
1/3/2020,18:36:45,0.036,0.037,0.04,0.046,0.049
1/3/2020,18:38:45,0.035,0.037,0.039,0.045,0.047
1/3/2020,18:40:45,0.034,0.036,0.038,0.044,0.047
1/3/2020,18:42:45,0.033,0.035,0.037,0.043,0.044
1/3/2020,18:44:45,0.033,0.035,0.037,0.042,0.044
1/3/2020,18:46:45,0.032,0.034,0.036,0.041,0.045
1/3/2020,18:48:45,0.032,0.034,0.037,0.042,0.045
1/3/2020,18:50:45,0.032,0.034,0.036,0.043,0.049
1/3/2020,18:52:45,0.031,0.033,0.035,0.04,0.045
1/3/2020,18:54:45,0.031,0.033,0.035,0.041,0.046
1/3/2020,18:56:45,0.031,0.033,0.036,0.043,0.05
1/3/2020,18:58:45,0.031,0.033,0.036,0.043,0.046
1/3/2020,19:00:45,0.031,0.033,0.035,0.04,0.046
1/3/2020,19:02:45,0.032,0.034,0.036,0.042,0.045
1/3/2020,19:04:45,0.033,0.035,0.038,0.045,0.05
1/3/2020,19:06:45,0.033,0.035,0.037,0.044,0.05
1/3/2020,19:08:45,0.034,0.036,0.039,0.046,0.052
1/3/2020,19:10:45,0.035,0.037,0.039,0.045,0.05
1/3/2020,19:12:45,0.035,0.037,0.039,0.045,0.049
1/3/2020,19:14:45,0.035,0.037,0.039,0.045,0.05
1/3/2020,19:16:45,0.035,0.037,0.039,0.045,0.05
1/3/2020,19:18:45,0.034,0.036,0.038,0.045,0.049
1/3/2020,19:20:45,0.034,0.036,0.038,0.044,0.047
1/3/2020,19:22:45,0.034,0.035,0.038,0.043,0.048
1/3/2020,19:24:45,0.033,0.035,0.037,0.044,0.049
1/3/2020,19:26:45,0.031,0.033,0.035,0.04,0.044
1/3/2020,19:28:45,0.031,0.033,0.035,0.042,0.046
1/3/2020,19:30:45,0.031,0.033,0.035,0.043,0.048
1/3/2020,19:32:45,0.031,0.032,0.034,0.04,0.044
1/3/2020,19:34:45,0.029,0.031,0.033,0.039,0.042
1/3/2020,19:36:45,0.028,0.03,0.032,0.036,0.038
1/3/2020,19:38:45,0.027,0.029,0.031,0.036,0.039
1/3/2020,19:40:45,0.028,0.03,0.032,0.037,0.038
1/3/2020,19:42:45,0.028,0.03,0.031,0.037,0.039
1/3/2020,19:44:45,0.028,0.029,0.031,0.036,0.038
1/3/2020,19:46:45,0.027,0.029,0.03,0.035,0.036
1/3/2020,19:48:45,0.028,0.029,0.031,0.037,0.039
1/3/2020,19:50:45,0.028,0.029,0.031,0.036,0.039
1/3/2020,19:52:45,0.028,0.029,0.031,0.035,0.039
1/3/2020,19:54:45,0.028,0.03,0.031,0.036,0.04
1/3/2020,19:56:45,0.026,0.028,0.03,0.034,0.036
1/3/2020,19:58:45,0.026,0.028,0.03,0.035,0.037
1/3/2020,20:00:45,0.026,0.027,0.029,0.034,0.037
1/3/2020,20:02:45,0.026,0.027,0.029,0.034,0.038
1/3/2020,20:04:45,0.025,0.026,0.028,0.033,0.036
1/3/2020,20:06:45,0.025,0.027,0.028,0.033,0.037
1/3/2020,20:08:45,0.025,0.027,0.028,0.032,0.034
1/3/2020,20:10:45,0.026,0.027,0.029,0.034,0.038
1/3/2020,20:12:45,0.026,0.027,0.029,0.033,0.04
1/3/2020,20:14:45,0.025,0.026,0.028,0.033,0.037
1/3/2020,20:16:45,0.025,0.026,0.028,0.032,0.037
1/3/2020,20:18:45,0.025,0.026,0.028,0.033,0.038
1/3/2020,20:20:45,0.025,0.026,0.027,0.032,0.035
1/3/2020,20:22:45,0.026,0.027,0.029,0.035,0.036
1/3/2020,20:24:45,0.025,0.027,0.028,0.033,0.037
1/3/2020,20:26:45,0.026,0.027,0.029,0.034,0.035
1/3/2020,20:28:45,0.026,0.027,0.029,0.034,0.036
1/3/2020,20:30:45,0.026,0.027,0.029,0.034,0.035
1/3/2020,20:32:45,0.027,0.028,0.03,0.035,0.039
1/3/2020,20:34:45,0.027,0.029,0.03,0.035,0.037
1/3/2020,20:36:45,0.027,0.028,0.03,0.036,0.039
1/3/2020,20:38:45,0.026,0.028,0.029,0.033,0.035
1/3/2020,20:40:45,0.027,0.028,0.03,0.035,0.038
1/3/2020,20:42:45,0.027,0.028,0.03,0.035,0.038
1/3/2020,20:44:45,0.028,0.029,0.031,0.036,0.04
1/3/2020,20:46:45,0.026,0.028,0.029,0.035,0.038
1/3/2020,20:48:45,0.026,0.028,0.03,0.035,0.038
1/3/2020,20:50:45,0.026,0.028,0.029,0.034,0.036
1/3/2020,20:52:45,0.026,0.027,0.029,0.033,0.037
1/3/2020,20:54:45,0.026,0.027,0.029,0.036,0.04
1/3/2020,20:56:45,0.027,0.029,0.031,0.036,0.04
1/3/2020,20:58:45,0.027,0.028,0.03,0.035,0.037
1/3/2020,21:00:45,0.026,0.028,0.029,0.034,0.037
1/3/2020,21:02:45,0.027,0.028,0.03,0.036,0.041
1/3/2020,21:04:45,0.027,0.028,0.03,0.035,0.038
1/3/2020,21:06:45,0.026,0.028,0.029,0.035,0.038
1/3/2020,21:08:45,0.027,0.029,0.03,0.036,0.038
1/3/2020,21:10:45,0.028,0.029,0.031,0.035,0.038
1/3/2020,21:12:45,0.029,0.03,0.032,0.036,0.039
1/3/2020,21:14:45,0.029,0.031,0.032,0.036,0.038
1/3/2020,21:16:45,0.029,0.031,0.032,0.038,0.04
1/3/2020,21:18:45,0.026,0.028,0.029,0.033,0.036
1/3/2020,21:20:45,0.025,0.027,0.028,0.033,0.037
1/3/2020,21:22:45,0.022,0.023,0.025,0.03,0.031
1/3/2020,21:24:45,0.02,0.021,0.022,0.03,0.039
1/3/2020,21:26:45,0.018,0.02,0.021,0.028,0.035
1/3/2020,21:28:45,0.016,0.018,0.019,0.026,0.032
1/3/2020,21:30:45,0.013,0.015,0.017,0.024,0.028
1/3/2020,21:32:45,0.013,0.015,0.017,0.026,0.032
1/3/2020,21:34:45,0.013,0.015,0.017,0.027,0.032
1/3/2020,21:36:45,0.013,0.015,0.017,0.023,0.026
1/3/2020,21:38:45,0.013,0.015,0.017,0.023,0.025
1/3/2020,21:40:45,0.013,0.015,0.017,0.024,0.026
1/3/2020,21:42:45,0.013,0.015,0.017,0.023,0.029
1/3/2020,21:44:45,0.012,0.014,0.017,0.024,0.027
1/3/2020,21:46:45,0.011,0.014,0.016,0.021,0.024
1/3/2020,21:48:45,0.011,0.013,0.016,0.02,0.022
1/3/2020,21:50:45,0.011,0.012,0.014,0.018,0.019
1/3/2020,21:52:45,0.011,0.012,0.014,0.017,0.02
1/3/2020,21:54:45,0.011,0.012,0.014,0.016,0.017
1/3/2020,21:56:45,0.011,0.012,0.014,0.016,0.017
1/3/2020,21:58:45,0.011,0.012,0.013,0.017,0.017
1/3/2020,22:00:45,0.011,0.013,0.014,0.017,0.019
1/3/2020,22:02:45,0.012,0.013,0.015,0.019,0.021
1/3/2020,22:04:45,0.011,0.013,0.014,0.017,0.018
1/3/2020,22:06:45,0.012,0.013,0.015,0.018,0.019
1/3/2020,22:08:45,0.012,0.013,0.015,0.018,0.018
1/3/2020,22:10:45,0.012,0.013,0.015,0.018,0.02
1/3/2020,22:12:45,0.012,0.013,0.015,0.019,0.02
1/3/2020,22:14:45,0.012,0.014,0.016,0.019,0.021
1/3/2020,22:16:45,0.013,0.015,0.016,0.021,0.024
1/3/2020,22:18:45,0.013,0.014,0.016,0.019,0.02
1/3/2020,22:20:45,0.012,0.014,0.016,0.019,0.02
1/3/2020,22:22:45,0.012,0.014,0.015,0.02,0.022
1/3/2020,22:24:45,0.012,0.014,0.015,0.02,0.023
1/3/2020,22:26:45,0.013,0.014,0.016,0.02,0.021
1/3/2020,22:28:45,0.015,0.017,0.018,0.023,0.024
1/3/2020,22:30:45,0.014,0.016,0.017,0.021,0.021
1/3/2020,22:32:45,0.014,0.015,0.017,0.022,0.023
1/3/2020,22:34:45,0.013,0.015,0.016,0.02,0.023
1/3/2020,22:36:45,0.013,0.015,0.016,0.021,0.022
1/3/2020,22:38:45,0.013,0.015,0.017,0.022,0.024
1/3/2020,22:40:45,0.014,0.015,0.017,0.022,0.024
1/3/2020,22:42:45,0.014,0.015,0.017,0.023,0.025
1/3/2020,22:44:45,0.014,0.016,0.018,0.025,0.029
1/3/2020,22:46:45,0.014,0.016,0.018,0.023,0.026
1/3/2020,22:48:45,0.015,0.016,0.018,0.024,0.028
1/3/2020,22:50:45,0.015,0.016,0.018,0.025,0.029
1/3/2020,22:52:45,0.015,0.017,0.02,0.027,0.031
1/3/2020,22:54:45,0.016,0.018,0.02,0.027,0.035
1/3/2020,22:56:45,0.016,0.017,0.02,0.028,0.031
1/3/2020,22:58:45,0.016,0.018,0.021,0.029,0.034
1/3/2020,23:00:45,0.016,0.018,0.021,0.03,0.032
1/3/2020,23:02:45,0.016,0.018,0.021,0.029,0.032
1/3/2020,23:04:45,0.017,0.019,0.022,0.031,0.035
1/3/2020,23:06:45,0.017,0.02,0.023,0.032,0.042
1/3/2020,23:08:45,0.017,0.02,0.023,0.033,0.039
1/3/2020,23:10:45,0.018,0.02,0.024,0.034,0.039
1/3/2020,23:12:45,0.018,0.021,0.024,0.035,0.039
1/3/2020,23:14:45,0.018,0.021,0.024,0.034,0.044
1/3/2020,23:16:45,0.019,0.021,0.025,0.036,0.045
1/3/2020,23:18:45,0.018,0.021,0.025,0.036,0.041
1/3/2020,23:20:45,0.018,0.021,0.025,0.035,0.041
1/3/2020,23:22:45,0.018,0.021,0.025,0.036,0.042
1/3/2020,23:24:45,0.019,0.022,0.026,0.037,0.044
1/3/2020,23:26:45,0.018,0.021,0.025,0.036,0.04
1/3/2020,23:28:45,0.019,0.022,0.026,0.038,0.044
1/3/2020,23:30:45,0.02,0.024,0.028,0.041,0.05
1/3/2020,23:32:45,0.021,0.024,0.029,0.041,0.049
1/3/2020,23:34:45,0.021,0.024,0.028,0.041,0.048
1/3/2020,23:36:45,0.02,0.024,0.028,0.04,0.048
1/3/2020,23:38:45,0.022,0.025,0.029,0.042,0.05
1/3/2020,23:40:45,0.021,0.025,0.028,0.04,0.048
1/3/2020,23:42:45,0.02,0.023,0.027,0.041,0.047
1/3/2020,23:44:45,0.019,0.023,0.027,0.039,0.044
1/3/2020,23:46:45,0.02,0.023,0.027,0.04,0.048
1/3/2020,23:48:45,0.018,0.022,0.026,0.038,0.046
1/3/2020,23:50:45,0.018,0.021,0.026,0.038,0.045
1/3/2020,23:52:45,0.018,0.021,0.025,0.038,0.044
1/3/2020,23:54:45,0.018,0.021,0.025,0.038,0.046
1/3/2020,23:56:45,0.018,0.021,0.025,0.037,0.057
1/3/2020,23:58:45,0.017,0.02,0.025,0.037,0.05
1/4/2020,0:00:45,0.017,0.02,0.024,0.037,0.043
1/4/2020,0:02:45,0.017,0.02,0.024,0.039,0.046
1/4/2020,0:04:45,0.017,0.02,0.024,0.038,0.048
1/4/2020,0:06:45,0.018,0.021,0.026,0.043,0.057
1/4/2020,0:08:45,0.018,0.021,0.026,0.042,0.052
1/4/2020,0:10:45,0.018,0.021,0.026,0.041,0.052
1/4/2020,0:12:45,0.018,0.021,0.026,0.042,0.055
1/4/2020,0:14:45,0.017,0.021,0.025,0.039,0.045
1/4/2020,0:16:45,0.018,0.021,0.026,0.042,0.054
1/4/2020,0:18:45,0.019,0.023,0.027,0.046,0.062
1/4/2020,0:20:45,0.018,0.021,0.026,0.041,0.047
1/4/2020,0:22:45,0.018,0.023,0.029,0.044,0.054
1/4/2020,0:24:45,0.018,0.022,0.028,0.042,0.05
1/4/2020,0:26:45,0.018,0.024,0.03,0.044,0.053
1/4/2020,0:28:45,0.018,0.023,0.029,0.041,0.045
1/4/2020,0:30:45,0.018,0.023,0.028,0.039,0.043
1/4/2020,0:32:45,0.018,0.022,0.028,0.038,0.043
1/4/2020,0:34:45,0.019,0.023,0.029,0.04,0.046
1/4/2020,0:36:45,0.021,0.025,0.031,0.043,0.051
1/4/2020,0:38:45,0.021,0.026,0.032,0.043,0.047
1/4/2020,0:40:45,0.021,0.026,0.032,0.045,0.052
1/4/2020,0:42:45,0.02,0.025,0.032,0.045,0.055
1/4/2020,0:44:45,0.022,0.027,0.033,0.05,0.064
1/4/2020,0:46:45,0.02,0.025,0.031,0.044,0.052
1/4/2020,0:48:45,0.021,0.026,0.033,0.048,0.061
1/4/2020,0:50:45,0.021,0.026,0.032,0.046,0.055
1/4/2020,0:52:45,0.022,0.027,0.034,0.049,0.065
1/4/2020,0:54:45,0.022,0.027,0.034,0.05,0.065
1/4/2020,0:56:45,0.023,0.029,0.037,0.056,0.065
1/4/2020,0:58:45,0.022,0.028,0.035,0.053,0.062
1/4/2020,1:00:45,0.023,0.028,0.035,0.052,0.064
1/4/2020,1:02:45,0.024,0.029,0.036,0.052,0.067
1/4/2020,1:04:45,0.025,0.031,0.038,0.054,0.066
1/4/2020,1:06:45,0.028,0.034,0.041,0.059,0.069
1/4/2020,1:08:45,0.027,0.034,0.041,0.055,0.06
1/4/2020,1:10:45,0.027,0.034,0.041,0.057,0.068
1/4/2020,1:12:45,0.026,0.032,0.039,0.055,0.065
